469.372,309.369,-27.995,7.522,5.956,-37.424,0.082,0.000,0.094
454.252,309.436,-27.996,7.522,5.956,-37.424,0.082,0.000,0.094
439.133,309.503,-27.995,7.522,5.956,-37.424,0.082,0.000,0.094
424.013,309.570,-27.994,7.522,5.956,-37.424,0.082,0.000,0.094
696.103,293.247,-27.993,7.522,5.956,-37.424,0.082,0.000,0.094
680.983,293.314,-27.993,7.522,5.956,-37.424,0.082,0.000,0.094
665.863,293.381,-27.994,7.522,5.956,-37.424,0.082,0.000,0.094
650.744,293.447,-27.995,7.522,5.956,-37.424,0.082,0.000,0.094
635.624,293.514,-27.996,7.522,5.956,-37.424,0.082,0.000,0.094
620.504,293.581,-27.996,7.522,5.956,-37.424,0.082,0.000,0.094
605.384,293.648,-27.995,7.522,5.956,-37.424,0.082,0.000,0.094
590.264,293.715,-27.996,7.522,5.956,-37.424,0.082,0.000,0.094
575.144,293.782,-27.997,7.522,5.956,-37.424,0.082,0.000,0.094
560.025,293.848,-27.997,7.522,5.956,-37.424,0.082,0.000,0.094
544.905,293.915,-27.997,7.522,5.956,-37.424,0.082,0.000,0.094
529.785,293.982,-27.998,7.522,5.956,-37.424,0.082,0.000,0.094
514.665,294.049,-27.998,7.522,5.956,-37.424,0.082,0.000,0.094
499.545,294.116,-27.997,7.522,5.956,-37.424,0.082,0.000,0.094
484.425,294.183,-27.997,7.522,5.956,-37.424,0.082,0.000,0.094
469.305,294.249,-27.997,7.522,5.956,-37.424,0.082,0.000,0.094
454.186,294.316,-27.996,7.522,5.956,-37.424,0.082,0.000,0.094
439.066,294.383,-27.996,7.522,5.956,-37.424,0.082,0.000,0.094
423.946,294.450,-27.995,7.522,5.956,-37.424,0.082,0.000,0.094
696.036,278.127,-27.991,7.522,5.956,-37.424,0.082,0.000,0.094
680.917,278.194,-27.993,7.522,5.956,-37.424,0.082,0.000,0.094
665.797,278.261,-27.993,7.522,5.956,-37.424,0.082,0.000,0.094
650.677,278.328,-27.994,7.522,5.956,-37.424,0.082,0.000,0.094
635.557,278.394,-27.995,7.522,5.956,-37.424,0.082,0.000,0.094
620.437,278.461,-27.995,7.522,5.956,-37.424,0.082,0.000,0.094
605.317,278.528,-27.994,7.522,5.956,-37.424,0.082,0.000,0.094
590.197,278.595,-27.995,7.522,5.956,-37.424,0.082,0.000,0.094
575.078,278.662,-27.996,7.522,5.956,-37.424,0.082,0.000,0.094
559.958,278.729,-27.996,7.522,5.956,-37.424,0.082,0.000,0.094
544.838,278.795,-27.996,7.522,5.956,-37.424,0.082,0.000,0.094
529.718,278.862,-27.997,7.522,5.956,-37.424,0.082,0.000,0.094
514.598,278.929,-27.997,7.522,5.956,-37.424,0.082,0.000,0.094
499.478,278.996,-27.996,7.522,5.956,-37.424,0.082,0.000,0.094
484.358,279.063,-27.996,7.522,5.956,-37.424,0.082,0.000,0.094
469.239,279.129,-27.997,7.522,5.956,-37.424,0.082,0.000,0.094
454.119,279.196,-27.996,7.522,5.956,-37.424,0.082,0.000,0.094
438.999,279.263,-27.997,7.522,5.956,-37.424,0.082,0.000,0.094
423.879,279.330,-27.994,7.522,5.956,-37.424,0.082,0.000,0.094
695.970,263.007,-27.993,7.522,5.956,-37.424,0.082,0.000,0.094
680.850,263.074,-27.994,7.522,5.956,-37.424,0.082,0.000,0.094
665.730,263.141,-27.993,7.522,5.956,-37.424,0.082,0.000,0.094
650.610,263.208,-27.994,7.522,5.956,-37.424,0.082,0.000,0.094
635.490,263.275,-27.996,7.522,5.956,-37.424,0.082,0.000,0.094
620.370,263.341,-27.996,7.522,5.956,-37.424,0.082,0.000,0.094
605.250,263.408,-27.995,7.522,5.956,-37.424,0.082,0.000,0.094
590.131,263.475,-27.996,7.522,5.956,-37.424,0.082,0.000,0.094
575.011,263.542,-27.997,7.522,5.956,-37.424,0.082,0.000,0.094
559.891,263.609,-27.996,7.522,5.956,-37.424,0.082,0.000,0.094
544.771,263.675,-27.996,7.522,5.956,-37.424,0.082,0.000,0.094
529.651,263.742,-27.997,7.522,5.956,-37.424,0.082,0.000,0.094
514.531,263.809,-27.997,7.522,5.956,-37.424,0.082,0.000,0.094
499.412,263.876,-27.995,7.522,5.956,-37.424,0.082,0.000,0.094
484.292,263.943,-27.995,7.522,5.956,-37.424,0.082,0.000,0.094
469.172,264.010,-27.995,7.522,5.956,-37.424,0.082,0.000,0.094
454.052,264.076,-27.996,7.522,5.956,-37.424,0.082,0.000,0.094
438.932,264.143,-27.996,7.522,5.956,-37.424,0.082,0.000,0.094
423.819,264.210,-27.992,7.522,5.956,-37.424,0.082,0.000,0.094
680.783,247.954,-27.993,7.522,5.956,-37.424,0.082,0.000,0.094
665.663,248.021,-27.994,7.522,5.956,-37.424,0.082,0.000,0.094
650.543,248.088,-27.995,7.522,5.956,-37.424,0.082,0.000,0.094
635.423,248.155,-27.998,7.522,5.956,-37.424,0.082,0.000,0.094
620.304,248.221,-27.996,7.522,5.956,-37.424,0.082,0.000,0.094
605.184,248.288,-27.995,7.522,5.956,-37.424,0.082,0.000,0.094
590.064,248.355,-27.996,7.522,5.956,-37.424,0.082,0.000,0.094
574.944,248.422,-27.996,7.522,5.956,-37.424,0.082,0.000,0.094
559.824,248.489,-27.995,7.522,5.956,-37.424,0.082,0.000,0.094
544.704,248.556,-27.996,7.522,5.956,-37.424,0.082,0.000,0.094
529.584,248.622,-27.997,7.522,5.956,-37.424,0.082,0.000,0.094
514.464,248.689,-27.996,7.522,5.956,-37.424,0.082,0.000,0.094
499.345,248.756,-27.994,7.522,5.956,-37.424,0.082,0.000,0.094
484.225,248.823,-27.994,7.522,5.956,-37.424,0.082,0.000,0.094
469.105,248.890,-27.994,0.682,-0.940,-37.424,0.082,0.000,0.094
453.985,248.957,-27.993,0.682,-0.940,-37.424,0.082,0.000,0.094
438.865,249.023,-27.995,0.682,-0.940,-37.424,0.082,0.000,0.094
680.716,232.834,-27.994,0.682,-0.940,-37.424,0.082,0.000,0.094
665.596,232.901,-27.994,0.682,-0.940,-37.424,0.082,0.000,0.094
650.476,232.968,-27.995,0.682,-0.940,-37.424,0.082,0.000,0.094
635.357,233.035,-27.997,0.682,-0.940,-37.424,0.082,0.000,0.094
620.237,233.102,-27.999,0.682,-0.940,-37.424,0.082,0.000,0.094
605.117,233.168,-27.996,0.682,-0.940,-37.424,0.082,0.000,0.094
589.997,233.235,-27.996,0.682,-0.940,-37.424,0.082,0.000,0.094
574.877,233.302,-27.997,0.682,-0.940,-37.424,0.082,0.000,0.094
559.757,233.369,-27.997,0.682,-0.940,-37.424,0.082,0.000,0.094
544.637,233.436,-27.996,0.682,-0.940,-37.424,0.082,0.000,0.094
529.518,233.503,-27.998,0.682,-0.940,-37.424,0.082,0.000,0.094
514.398,233.569,-27.998,0.682,-0.940,-37.424,0.082,0.000,0.094
499.278,233.636,-27.998,0.682,-0.940,-37.424,0.082,0.000,0.094
484.158,233.703,-27.994,0.682,-0.940,-37.424,0.082,0.000,0.094
469.038,233.770,-27.996,0.682,-0.940,-37.424,0.082,0.000,0.094
453.918,233.837,-27.996,0.682,-0.940,-37.424,0.082,0.000,0.094
438.798,233.904,-27.994,0.682,-0.940,-37.424,0.082,0.000,0.094
665.529,217.781,-27.995,0.682,-0.940,-37.424,0.082,0.000,0.094
650.410,217.848,-27.997,0.682,-0.940,-37.424,0.082,0.000,0.094
635.290,217.915,-27.997,0.682,-0.940,-37.424,0.082,0.000,0.094
620.170,217.982,-27.998,0.682,-0.940,-37.424,0.082,0.000,0.094
605.050,218.049,-27.997,0.682,-0.940,-37.424,0.082,0.000,0.094
589.930,218.115,-27.997,0.682,-0.940,-37.424,0.082,0.000,0.094
574.810,218.182,-27.998,0.682,-0.940,-37.424,0.082,0.000,0.094
559.690,218.249,-27.997,0.682,-0.940,-37.424,0.082,0.000,0.094
544.571,218.316,-27.997,0.682,-0.940,-37.424,0.082,0.000,0.094
529.451,218.383,-27.997,0.682,-0.940,-37.424,0.082,0.000,0.094
514.331,218.450,-27.999,0.682,-0.940,-37.424,0.082,0.000,0.094
499.211,218.516,-27.995,0.682,-0.940,-37.424,0.082,0.000,0.094
484.091,218.583,-27.992,0.682,-0.940,-37.424,0.082,0.000,0.094
468.971,218.650,-27.994,0.682,-0.940,-37.424,0.082,0.000,0.094
453.851,218.717,-27.995,0.682,-0.940,-37.424,0.082,0.000,0.094
665.463,202.661,-27.994,0.682,-0.940,-37.424,0.082,0.000,0.094
650.343,202.728,-27.994,0.682,-0.940,-37.424,0.082,0.000,0.094
635.223,202.795,-27.995,0.682,-0.940,-37.424,0.082,0.000,0.094
620.103,202.862,-27.996,0.682,-0.940,-37.424,0.082,0.000,0.094
604.983,202.929,-27.996,0.682,-0.940,-37.424,0.082,0.000,0.094
589.863,202.996,-27.995,0.682,-0.940,-37.424,0.082,0.000,0.094
574.743,203.062,-27.996,0.682,-0.940,-37.424,0.082,0.000,0.094
559.624,203.129,-27.997,0.682,-0.940,-37.424,0.082,0.000,0.094
544.504,203.196,-27.996,0.682,-0.940,-37.424,0.082,0.000,0.094
529.384,203.263,-27.997,0.682,-0.940,-37.424,0.082,0.000,0.094
514.264,203.330,-27.997,0.682,-0.940,-37.424,0.082,0.000,0.094
499.144,203.397,-27.995,0.682,-0.940,-37.424,0.082,0.000,0.094
484.024,203.463,-27.994,0.682,-0.940,-37.424,0.082,0.000,0.094
468.904,203.530,-27.997,0.682,-0.940,-37.424,0.082,0.000,0.094
650.276,187.608,-27.996,0.682,-0.940,-37.424,0.082,0.000,0.094
635.156,187.675,-27.997,0.682,-0.940,-37.424,0.082,0.000,0.094
620.036,187.742,-27.997,0.682,-0.940,-37.424,0.082,0.000,0.094
604.916,187.809,-27.996,0.682,-0.940,-37.424,0.082,0.000,0.094
589.796,187.876,-27.996,0.682,-0.940,-37.424,0.082,0.000,0.094
574.677,187.943,-27.995,0.682,-0.940,-37.424,0.082,0.000,0.094
559.557,188.009,-27.996,0.682,-0.940,-37.424,0.082,0.000,0.094
544.437,188.076,-27.995,0.682,-0.940,-37.424,0.082,0.000,0.094
529.317,188.143,-27.996,0.682,-0.940,-37.424,0.082,0.000,0.094
514.197,188.210,-27.996,0.682,-0.940,-37.424,0.082,0.000,0.094
499.077,188.277,-27.994,0.682,-0.940,-37.424,0.082,0.000,0.094
483.957,188.344,-27.994,0.682,-0.940,-37.424,0.082,0.000,0.094
619.969,172.622,-27.997,0.682,-0.940,-37.424,0.082,0.000,0.094
604.849,172.689,-27.994,0.682,-0.940,-37.424,0.082,0.000,0.094
589.730,172.756,-27.995,0.682,-0.940,-37.424,0.082,0.000,0.094
574.610,172.823,-27.994,0.682,-0.940,-37.424,0.082,0.000,0.094
559.490,172.890,-27.997,0.682,-0.940,-37.424,0.082,0.000,0.094
544.370,172.956,-27.994,0.682,-0.940,-37.424,0.082,0.000,0.094
529.250,173.023,-27.995,0.682,-0.940,-37.424,0.082,0.000,0.094
514.130,173.090,-27.996,0.682,-0.940,-37.424,0.082,0.000,0.094
499.010,173.157,-27.994,0.682,-0.940,-37.424,0.082,0.000,0.094
589.663,157.636,-27.995,0.682,-0.940,-37.424,0.082,0.000,0.094
574.543,157.703,-27.998,0.682,-0.940,-37.424,0.082,0.000,0.094
559.423,157.770,-28.000,0.682,-0.940,-37.424,0.082,0.000,0.094
544.303,157.837,-27.997,0.682,-0.940,-37.424,0.082,0.000,0.094
529.183,157.903,-27.997,0.682,-0.940,-37.424,0.082,0.000,0.094
